sequence_id,frame_id,ax,ay,az,gx,gy,gz,label
2,11,1.0337154912704176,0.10161114980933683,0.11078415900035754,3.6657322247896946,-6.6129858607351215,4.826780119132959,normal
2,12,1.0427774360978186,-0.006570819130733752,-0.07211339526130149,-0.009883718298357947,-2.792236309322833,-1.7503044934246135,normal
2,13,1.0016313430192711,-0.05505427327736454,0.05644071233820176,-2.5769389537656777,4.102012523769898,0.31420495775676716,normal
2,14,0.9899543817314878,0.1469058575800812,0.17355231158119377,-0.6913480592002675,3.858140552053632,4.831445633603308,normal
2,15,0.9618867543293541,-0.005533794423781494,-0.0536392332512475,0.8655790733055655,2.464188126694057,6.8625844606309325,normal
2,16,1.0378658913465688,-0.12436208026647216,0.04422830434626656,-1.568294974027724,-3.927154769883183,0.17547779462823102,normal
2,17,0.9516423719212928,0.0142367908595289,0.05793171117485705,-0.7200545284651979,3.6103714079563964,-0.744225392732999,normal
2,18,1.0313347991402653,-0.03746722936654619,-0.09424266174212795,4.790994865706809,1.0086875468772254,1.665108343008042,normal
2,19,0.979255167000886,0.11820407846249824,0.02723202539647665,0.5115788008100712,1.2812193855647354,-0.7188564513560955,normal
3,0,1.011045920792812,0.10828894188093491,0.07476996364413517,2.8018415517967132,-4.4148741258122755,0.7827505928416509,normal
3,1,0.9064456300819048,-0.00906519131988205,-0.04795176419728911,0.03778211335985876,4.217305385524732,-0.2895817306443644,normal
3,2,0.9989020459054143,0.02395734799068765,0.043259849488465806,3.8177843189090197,2.2178703996976887,2.0253980741023963,normal
3,3,0.8853721069803878,0.09707278446671358,0.06606781512399094,3.7092897948405827,1.097027737564151,-0.060976779281206914,normal
3,4,1.0413610035492369,-0.1158795171667235,-0.05329272749801627,1.6430675745094656,1.386575207815349,-3.299092798695959,normal
3,5,0.9373185506669731,0.17319892712629784,0.17575178816178305,4.551324124690725,-2.1542645388168298,3.0770346212369173,normal
3,6,1.0174072979898638,-0.1129704233871576,0.0045881921585228845,3.9448257010631456,-3.017114087258994,-1.3949879401755696,normal
3,7,0.9328697444027478,-0.14989830323433992,0.0671310675651302,-5.547429282295276,2.2619081462822592,-3.9538963224688874,normal
3,8,1.039661457990293,0.15903424666370103,-0.04527858471125365,-1.0870176169495027,5.75096980091305,1.4713732676207778,normal
3,9,1.0011172549165728,-0.012534778956027413,0.062294065030645274,-3.480634860733681,1.248496677218022,-3.351163137715695,normal
3,10,0.9813273981768963,-0.15772176856777734,0.07365322190387757,-0.5087509598142865,-1.2281471302452682,-3.06600058605148,normal
3,11,0.9498420612260917,-0.08540883648837676,0.19085756671442167,-1.2554140268723124,0.38993860314301976,0.12068183857075285,normal
3,12,1.04384767676627,0.05340572813719501,-0.07292065936066032,-0.6672435034170784,-2.1687623117705974,-5.441273022661044,normal
3,13,0.958900172248299,0.047029085613777916,0.1861581138260351,0.13453700699587107,-2.9881529311145902,0.37031736393083026,normal
3,14,1.0207916594907716,0.15160353149864758,-0.036277211341792424,-0.7504556161472465,-1.8418326678286152,-6.469348129203045,normal
3,15,1.0698258240138137,0.070958637223069,0.08313846278185631,1.790964728071999,2.021871765937594,-4.645930901034042,normal
3,16,1.006267996190204,-0.039129552299127304,-0.020230625271016964,-3.0000816431770847,5.436240431914664,1.7038925586645615,normal
3,17,1.0213619913130993,0.1421123382226172,-0.032643328581787194,4.5880292554851865,2.154379206661444,-2.410947581422515,normal
3,18,0.9083596051718987,0.016824181337781862,0.15518601135938248,3.970116360630703,3.123009949676539,-3.274416280536343,normal
3,19,0.9766127967864899,0.00847008377353109,0.0017336026115809785,-3.6032138521933885,5.9553273768360455,3.0650780686893224,normal
4,0,0.9409219760557036,0.09223237087732034,-0.09761695273231837,1.0378776240412253,3.2556655195791357,-0.36922329202052384,normal
4,1,1.0156273339798136,0.004834200130960499,0.008735831434443661,-4.756856227711235,1.3919358519241634,-3.2440233897716406,normal
4,2,0.9518477447129658,-0.16786292662535574,-0.10854353165622897,-1.2584770015427265,-0.1440711604304447,0.8125206636065725,normal
4,3,1.08399772970751,0.018445704906855796,-0.015849353836951977,1.0036972568106988,2.17815363494337,4.347088928370332,normal
4,4,1.0180140431500027,-0.02774395442100295,-0.015697428874903746,1.3627531449355845,3.0335345769520012,-4.799943734249846,normal
4,5,1.0177103759253068,0.12635820136560225,-0.06828150253086407,5.606006622322425,-0.8783472093753462,-2.9224342917631447,normal
4,6,0.9810084184157887,0.056418185952550395,0.23372156882272496,-3.0813711328302116,-1.952675588484841,-0.1529474879588901,normal
4,7,0.9661006142851637,-0.04196714642068933,-0.15998927609722724,-0.03656832782562576,3.80664142665342,-0.1435053967651919,normal
4,8,1.0197013383626905,-0.06843413754732033,0.0320858613411314,2.45366336745987,2.008933848351135,0.12651450223932884,normal
4,9,1.074725844028158,-0.10286298874383132,0.10234187340448503,1.6535690422660967,-1.5003611492818076,-1.6637833296031341,normal
4,10,1.0944377852393115,-0.024324143534530718,-0.02717347461896254,-0.5544918667568776,2.4167253174146808,-1.781423563855673,normal
4,11,0.9907321149768704,0.11680188808856978,0.20603942137350525,-2.2877571645236268,5.52708383479726,-1.9689724211472237,normal
4,12,0.9162283162152093,0.10256011012296824,0.040259517262191874,0.9233058215268624,1.503669685462535,-0.05103267755575784,normal
4,13,1.0542689749863945,-0.22854705722068755,-0.1903161540776122,0.9958424099727762,-4.373986536289474,-2.8364042425141447,normal
4,14,0.9688043574795706,-0.2237074326964475,-0.06070257033455978,1.6937551343345203,4.968914474533606,0.13361633115406568,normal
4,15,0.9570356764854953,0.2653641139142208,0.05986983295689283,-0.24608952116235666,1.0529546374128975,2.8166875998312344,normal
4,16,0.9857987320362996,0.1870074127588029,0.14298056286761435,1.4894355856510597,3.2428326783295924,3.987383748540074,normal
4,17,1.0746329965633994,0.14187352382040888,-0.04658273399959333,-2.8368937265509073,-1.5998852719167154,2.0821978637816922,normal
4,18,1.0215666524725735,0.009203371261677992,-0.09809420150781975,-2.835164399640748,-1.4873747663224937,0.5829899244231389,normal
4,19,1.006309405666568,0.09823801233205494,-0.04326722376577715,-2.9300807024697852,4.259636125838328,1.6766818233286496,normal
5,0,0.9735064625146077,0.0896258180449934,-0.028634247262728913,-2.513490030946171,1.6548035388845463,-5.631410055563857,normal
5,1,0.9608196984314379,0.21404132357972788,0.0736964387994472,1.6085815494364704,0.2558746975347257,-3.367794799372196,normal
5,2,1.0227650869292577,0.009735784797883012,0.09294165190740442,-3.7917318463071434,-1.4910421040694049,-0.7388061892309928,normal
5,3,1.019731886573978,-0.1898380307452106,-0.12859155387168927,1.1948058438441622,1.626132124041177,-2.9628633149904227,normal
5,4,0.9306674217075468,0.0411403681291632,-0.0043159126030670346,4.052264743129609,0.07911651082204606,-1.2222657664235315,normal
5,5,1.0163720436632395,-0.11380710183619391,0.17627348233184467,0.7693754637326642,-4.553752960028676,0.015879106857581548,normal
5,6,0.966283006678597,0.1042821945329177,0.08123864218935029,-3.7214584088470124,0.05995683917597754,-1.7384245055848542,normal
5,7,0.9859997619260205,0.14180477106803305,0.08296295553525385,-0.7869963816221863,1.4932631637366485,0.024746111650302945,normal
5,8,0.9869914150342323,-0.04085461241784524,-0.21817168056874234,0.18503306742848136,2.842647059699183,0.9028024231613844,normal
5,9,1.010446509564432,0.08077415006071313,-0.08926397521426822,-0.3826939946000526,-0.8232699908896135,-4.138709135957271,normal
5,10,0.9324634219557979,-0.08181881541834893,-0.14865125984558664,0.6639030959791103,-1.3994018093490466,-1.691720631531541,normal
5,11,1.0047152381259432,-0.09608911976663545,0.06583174541135382,-3.7763455258316516,5.31401622279098,-2.125401397763019,normal
5,12,0.9097312213878094,-0.15001953340338836,-0.15926576146202076,-2.3010552225747536,1.6048476990806624,5.414519991577799,normal
5,13,0.9970389213029442,0.08430965484969238,0.08321876811296929,1.0863655098795642,-1.2907999604590268,2.76423098935426,normal
5,14,1.0031038510621932,0.025876378338149226,0.2768315947921929,-2.47555515772756,-1.406886122536471,4.186240257035081,normal
5,15,1.0367956255278514,-0.18091872245083057,-0.11674811787334594,0.27812299329398027,-0.9484950566417252,-5.8577304604673675,normal
5,16,1.0498389889768704,0.04886101058445405,-0.09015928332249823,-0.8567851587111026,-2.6060656372296727,-0.886899478478071,normal
5,17,0.9638648387532169,-0.0039075357196337165,0.02148403167292666,1.4561609600378695,-2.7769124949959374,-5.041654113690354,normal
5,18,0.9659610813417598,-0.02241919630663033,0.0765649833913308,0.6462298073103296,-3.2513754386821074,0.09018616584828046,normal
5,19,0.9813394589236794,-0.07407238926596939,-0.18238295283180814,-0.57751512830648,0.42348300728665644,-1.6448267104883083,normal
6,0,1.0203998553050995,0.03882577895605369,0.07807034583552688,6.1568524248111975,-3.514769785441303,-5.313867185278116,normal
6,1,0.984460929984167,-0.06693992302772724,0.01754370098730644,2.6991531153945214,0.8269263678994323,2.8285697129639846,normal
6,2,0.9499021458174085,-0.004026480959259926,-0.04845314069605935,-1.9717590244863281,-1.4035421361583573,-4.234681304479883,normal
6,3,0.9323230861266616,0.13098210150271608,0.01601372033274035,-1.5748780489623062,0.06763591019004739,1.7840773858853145,normal
6,4,1.0296637883675284,0.09298194774177632,0.07715937459500594,0.03635755637646938,3.3751555507525888,-4.859244976473136,normal
6,5,1.0063779204465864,0.005348362773257247,-0.036506462756041046,-0.3251170571945139,1.7526713774062437,-1.4542079893876443,normal
6,6,0.960032368700198,0.03329373254382175,-0.0676223855443303,-5.008134144640755,5.62347307769938,1.42503620627854,normal
6,7,1.028623514321732,0.08059678407408641,0.1327776725460081,-0.5135189852713283,1.315041988525992,6.108690057846321,normal
6,8,0.93544379069334,-0.07669417977055812,-0.12446308250142327,1.1150680866585212,-0.9734134406124647,3.025304391321918,normal
6,9,0.9975017016532182,-0.020415530910452027,0.08926673382711384,4.410157865861427,3.1529267310437596,1.558034834675607,normal
6,10,1.1132323261226191,0.06839472559159757,-0.02073023226274068,3.5762797373925324,3.729128439212566,2.360259501015415,normal
6,11,1.0081131291587895,-0.010989408516715303,-0.18468463812226288,1.2437542429528674,-3.329044361847261,0.0514810730716286,normal
6,12,1.0410696725871025,0.0348647436340042,0.18100235576206095,0.4191635145345932,3.1482191746863544,-0.04301637243388714,normal
6,13,1.0638489157343936,0.2184210246633899,-0.030324612689698906,1.4402187149212784,4.265832916826101,-5.465234521590364,normal
6,14,0.9296448085422478,-0.12610487775980664,0.03602319153849047,-5.7781039974287465,-5.152407896431352,-2.1518504777938565,normal
6,15,1.0424073516636057,-0.0019313499569614434,-0.17791330347619969,-3.713534048009201,9.578883147527792,-0.16424931314878324,normal
6,16,1.009030395131921,0.09592022613220201,0.037644516517289804,-4.8241471018523505,1.2638380084024523,3.0182067417793306,normal
6,17,0.9576564602701776,-0.044898479405125084,0.16982249214615402,-0.8662529763276634,-1.1341331697266697,0.1143146403053687,normal
6,18,1.0435376094816777,0.05951010471415291,0.05837191958102683,-2.296118998266299,-1.5909896137413928,0.2510355557738404,normal
6,19,1.0414045554514224,0.13284022494142086,0.07861927914759154,1.2804847116114941,1.4440403962684434,-0.08987639532783866,normal
7,0,1.0475287068374415,-0.09090604199283701,0.12002976519203049,-1.7069180987757444,-1.4571713949094387,6.282680268459407,normal
7,1,1.0036444654270371,0.008884793610030995,0.014697814098113125,1.4753953954334698,-3.7992943337196854,-4.644076856803161,normal
7,2,0.9655278153378491,-0.06198949403097066,-0.2368955192129294,4.43006822346595,-2.8214745160985197,2.387066440965232,normal
7,3,1.0173844387342095,0.08611866816234506,0.20362288099627596,-4.151642706259764,-2.5221351962994207,-5.622440297298699,normal
7,4,0.9727933311760967,0.04630289738431503,-0.21432374972715046,-3.271005291426987,2.8109533024154043,-2.030253022438286,normal
7,5,1.034100660356297,0.14308255785658602,-0.01599320377072056,-1.0180925377936416,2.230865295266887,-2.063607889221145,normal
7,6,1.0024849660552917,0.024565158678568663,-0.05894178572804992,-3.0163556265056672,3.703355212859846,0.9598296085755467,normal
7,7,1.0502483785538987,-0.023921026487761107,-0.1076519745156187,1.6858805797676253,2.8317456615078975,-1.1765544213601113,normal
7,8,0.9894908265391588,0.015703013109442887,0.13737102476151783,-0.5260192506180761,0.6573130002717303,0.26063760198082975,normal
7,9,1.0075396182787753,-0.07011428483581272,-0.1678821013491049,3.6997088104683584,-3.794897351254681,2.482767939488755,normal
7,10,0.9630998956499425,0.017062454920065653,-0.027798559670697904,2.8875353783959294,1.471255852027327,-1.1095586139625837,normal
7,11,1.0230275082420384,0.06373978714288439,-0.03301678451286956,0.4109799606220934,-1.3589451284486516,2.736880848411644,normal
7,12,1.0405308755812428,-0.039090091006192644,0.22445431109611247,3.79281532139324,0.7684453091933775,-1.8122110212581588,normal
7,13,0.9975419418296484,0.019702091680557032,0.023197488995641526,0.9519729662354859,-0.2164757779646384,-4.66202829386469,normal
7,14,0.9649831589561424,0.13865502172609134,-0.028337635383652162,4.503686791135714,-1.1165632470816067,0.6428316631337572,normal
7,15,1.017545905767439,0.020481860217452914,0.03981704475422832,0.4500555236358388,2.0074427572649105,-1.5309560686180688,normal
7,16,1.0320711257132313,0.02861354581281236,0.0375196215272349,-5.285860936616048,-1.223542528157707,-0.5389286047811461,normal
7,17,1.0124943831655309,-0.027040862800062373,0.02873766241844642,3.142752554600704,2.349735830238294,-0.2889723775036476,normal
7,18,1.0142789888137775,-0.01829782969267157,-0.18010468596328613,-0.7081992276112399,5.496573986878223,-3.2019116229413793,normal
7,19,0.9382058419698869,-0.033809178280207845,-0.0400488807734444,-6.175464203121187,-1.274288488808502,-1.4930871115008888,normal
8,0,0.9790661118644425,-0.055602558016405956,-0.09305007172315939,3.7900350586976965,4.207906632710301,-3.909433059672022,normal
8,1,0.9413943073596021,-0.2619215234104412,0.07220820931088034,2.249936226054042,1.935519422965923,1.1099084541444848,normal
8,2,1.003549124787204,-0.00960175102975902,-0.060811074511456766,1.980954890549461,-0.5989672665711683,-0.9121075849283562,normal
8,3,0.9357484542403371,-0.04014502524311437,-0.022840617385840742,-5.908834230614534,1.3024951349351612,2.203138842558114,normal
8,4,0.9807267753806374,-0.001297606336769919,0.015241111931715835,-2.256925623788852,2.0068300914258317,1.959862821592518,normal
8,5,1.0138974202705766,-0.21248004759685957,0.09441526041535117,1.714674633825966,0.4985189848783542,2.717931318570544,normal
8,6,1.0278897600107966,0.11158329699288727,0.04695771384109521,-3.0966554045042214,1.5114507660842171,-2.5082330501696295,normal
8,7,1.0042862474463565,0.07445135002838525,-0.03288199409012429,-3.0333218931209442,-0.5854123790313064,0.23044881218398672,normal
8,8,1.0246366023268267,0.13905301281724936,-0.03468753315552939,-0.5071591020777857,1.7676477009032974,0.17826377097396479,normal
8,9,0.9375798501082763,0.043962535297458,0.06583845624959425,3.436349523955817,-1.0342833318727143,0.9102491800249157,normal
8,10,0.9979251979091898,0.06349431420260562,-0.035589553844156734,-0.5559058699768101,0.07559090367370518,2.755337024946088,normal
8,11,0.9175859407465264,0.025851824950169407,-0.04566281453177613,2.3191190752491986,-4.030956632039652,-6.189066933988256,normal
8,12,0.9602953368681442,0.1642648507616948,-0.10095855452258246,-0.3069363897286937,-4.318531130690057,-6.971767730037486,normal
8,13,1.027283590062366,-0.08240050002589641,-0.13168084321960463,3.648622500176054,-2.2668866250089788,-0.4599630911597447,normal
8,14,1.0062969618129707,0.1760527258590834,-0.02176389583396701,-1.2953406325060357,1.0188822499813481,-3.790097749692859,normal
8,15,1.011595454782255,0.16815956724222128,0.09031633870416655,6.216075743769215,-2.762012250872636,-0.3780796362636294,normal
8,16,0.8940344004118536,-0.14329527548191398,-0.06780507725651466,-2.225602856754801,0.5990235673178915,-1.0915057681749192,normal
8,17,0.9944767134103302,0.0036792961139622037,0.0962726705985052,2.8792337905250824,1.3597530976518923,0.06892368735844509,normal
8,18,1.0201972291077002,0.03424235583592027,0.000312741214219809,-8.312601134722728,1.0532046884983952,5.054154825682119,normal
8,19,0.9602739101901696,0.06788716871163596,0.1139137695745569,1.6431477436056912,-2.0251007453068866,-1.23083123381373,normal
9,0,1.007920462891705,0.024527991015057163,0.1553328305318762,0.9563737907780714,5.211380392538174,1.1788182648017036,normal
9,1,0.933871660380486,0.03660149411367899,0.08747905160752417,0.7845407202070355,1.8823056091335435,-2.1739383565066763,normal
9,2,1.099536394148392,-0.10139081173296603,-0.11347103557455883,-1.8917770416082031,-5.259798846266728,-3.5261371343023082,normal
9,3,0.9593107003545439,0.00010528319589397334,0.340603204637231,-6.262897234936419,0.3250910311527342,-2.122510077311392,normal
9,4,0.9803334899207496,-0.1088544788642641,0.11841868763839598,-3.1474572181382463,1.9200796408945315,-2.045587679279273,normal
9,5,1.0702526936090235,-0.1269745271271707,0.2791549198272327,0.8531097727614584,-2.7777030003678,2.6111772446681085,normal
9,6,1.0382792968821015,-0.03472114491609182,0.054953047087217946,8.212472871153977,-2.4046210853285004,2.32843289164501,normal
9,7,1.0114006067281345,-0.06231033633230583,0.1300156007992259,-3.8864076117575865,-6.028301752026667,-5.770100872228448,normal
9,8,0.9098970794035468,0.07120197100122677,-0.016430158109630274,-1.6841374589807798,1.7228597699661778,1.4739077565451113,normal
9,9,0.9697146234437789,-0.07038055059893875,-0.08151959044061126,0.6140659969223347,2.4117399963355313,-0.9005080306360073,normal
9,10,0.970495176753435,-0.010381013074429693,0.147046661498455,-0.8942230200842812,-0.23228841740374317,-1.901661863968663,normal
9,11,1.001488812057141,0.008845708071634633,-0.027339557858022497,-2.0411065972102262,6.856448476425899,-0.5853146496745921,normal
9,12,0.987181131067734,0.05729530867219817,0.164619712512336,4.619374484970123,5.969811028047788,0.10069740719226726,normal
9,13,1.0554218578929362,-0.054070957324216753,0.01938755062376657,3.564448176389297,1.0803718924701569,-0.153003719596538,normal
9,14,1.009409548886297,-0.10990515545688245,-0.12282233628937711,-1.2471569750641045,-2.9758868713231466,3.713897471588246,normal
9,15,1.0171158441884762,0.08498829205986776,-0.15531869237219373,-10.081120046562058,1.726608742286166,2.3417868029224778,normal
9,16,0.9135187719913399,-0.030479345093446963,-0.17560806794434436,2.8151011898755103,1.2029354731863884,-2.841357738653081,normal
9,17,1.0150755731145944,0.0393269336572144,-0.001789016845168026,1.0047354639149766,1.6270085160697147,-0.21512810757000037,normal
9,18,0.9203933535270972,-0.022443103770290195,-0.14148841855756933,-0.48011904161385865,3.3172195407960388,8.140042219031205,normal
9,19,1.0300091652322196,-0.17737447240591825,-0.14917520984016167,0.16000395405777101,3.425330023113111,3.328835384888041,normal
10,0,1.0610241128770668,0.012375604949776992,0.024002586292130094,2.359242039800025,0.5091940254317169,-1.8635961295613583,normal
10,1,0.9914282759283733,0.1832048402918926,0.13403908436493392,-2.4094464297518274,-4.632841398524018,1.586246526064314,normal
10,2,0.9749735680882833,-0.037808074008297714,0.07295626362215962,1.6009225561089564,1.2805759278954763,1.8307272434634807,normal
10,3,0.9767966912324383,-0.14846486357273453,-0.07423331729637277,-1.2187285301312503,1.7742614429812722,0.2504911087722762,normal
10,4,1.0540072685421231,0.12122120687420433,-0.14165263331910957,3.951734468855638,2.4333415444041955,4.584726224345675,normal
10,5,1.1134265094148335,-0.03028746918115495,-0.10680434840495603,2.191391678295637,-0.04037896128644212,-2.587513855789852,normal
10,6,1.0977642886488985,0.010782273079427949,-0.14224763720025443,1.6695526306684423,3.0765814994209544,1.5542996175240211,normal
10,7,0.9515300710850746,0.0039398327708115985,-0.10728014213191198,3.4957684985397925,1.3599966266713586,-0.9136797392389222,normal
10,8,0.9918327029478671,0.04440450916094517,0.09623546267886546,3.2239370927593,2.5699863989529685,7.008084024737951,normal
10,9,0.97952155720104,-0.09574960847710372,0.021306578302149895,-0.5601077657731648,-2.6909041362424704,-3.702079099030077,normal
10,10,1.080156865928901,0.08173708761277206,-0.05696154359217446,3.445930884859696,-0.025954394363576005,4.025460140884106,normal
10,11,0.9895795888093023,-0.09283493068290252,-0.12103524317872637,-3.2197471691938433,2.3830190630597388,-3.9928324771206274,normal
10,12,1.003163546992788,-0.0342633451055162,0.19017245143904515,-2.2731929195845244,-3.723034607406589,-0.4064048725046258,normal
10,13,0.9545269052328255,0.030939031599988395,0.10160091121760902,4.615302314175617,2.14639845082335,0.9351731071408651,normal
10,14,1.0213370088413343,-0.17225605590074833,0.10024501980888621,4.961041128553861,-3.4728243725138004,-2.057548224355415,normal
10,15,0.9453410588142733,-0.04158810790122499,0.030411226559058747,-1.3469650145121572,1.1117176068564092,-2.2104904757266084,normal
10,16,1.0701541012011428,-0.15453339962691579,0.14196575997125319,0.36540256732976295,-2.654739845056966,-2.54701495175155,normal
10,17,0.9691159734530909,-0.005101722622637295,-0.07659560362903284,1.2064512928477418,-1.7072700148962738,1.9259713818408843,normal
10,18,1.0249382240902385,-0.04157334784814474,-0.012180367021715896,-0.030595860431871732,7.086038941189964,-1.2195280611982267,normal
10,19,1.060853572763368,-0.2627017627100341,0.026752568595465882,2.282821181237796,-1.874671085832544,-4.817033785814741,normal
11,0,0.9927366706794418,-0.029579971211504304,-0.10081526420987326,-1.044098431389641,-1.8759646592754338,1.0943979128730013,normal
11,1,1.133341443316534,-0.09896852414514135,-0.07117850105623119,1.8351732643072687,4.062422319282163,0.49389153533253893,normal
11,2,0.9822067801450383,-0.1795117280525144,-0.009222954410821025,1.1613227232391035,-3.728083443966998,0.7607464356264378,normal
11,3,0.9989691808097543,0.11501690816852994,-0.0338182186136481,-2.3336868370005712,-0.9377146523013,4.701319331781443,normal
